"DISTANCE","activity_id","HEARTRATE","SPEED","STEPS_PER_MINUTE","LATITUDE","repetitions","temperature","INSTANT_TORQUE_CRANK","timestamp_epoch","ELEVATION","POWER","STRIDES","wheel_torque","CALORIEBURN","LONGITUDE","CADENCE","heading","STEP_RATE"
"775.69586","4","80.0","2.305897","0","37.78706","0","0.0","0","1340932023445","2.0","0","0","0","15.0","-122.40145","29","34","0"
"779.8349","4","81.0","2.855992","0","37.787083","0","0.0","0","1340932024432","2.0","0","0","0","15.0","-122.40141","37","36","0"
"784.88965","4","83.0","3.3181963","0","37.78711","0","0.0","0","1340932025415","2.0","0","0","0","16.0","-122.40137","48","38","0"
"789.9819","4","85.0","3.7799573","0","37.78714","0","0.0","0","1340932026406","2.0","0","0","0","16.0","-122.40133","53","40","0"
"795.1464","4","86.0","4.2897463","0","37.787167","0","0.0","0","1340932027393","2.0","0","0","0","16.0","-122.40128","56","44","0"
"800.17664","4","88.0","4.6066613","0","37.787193","0","0.0","0","1340932028380","2.0","0","0","0","16.0","-122.40123","58","46","0"
"804.9887","4","89.0","4.5764513","0","37.78722","0","0.0","0","1340932029367","2.0","0","0","0","16.0","-122.401184","58","46","0"
"809.5069","4","90.0","4.3648243","0","37.78724","0","0.0","0","1340932030354","2.0","0","0","0","16.0","-122.401146","58","46","0"
"813.8018","4","91.0","4.1169567","0","37.78727","0","0.0","0","1340932031346","2.0","0","0","0","16.0","-122.40111","58","46","0"
"818.2636","4","91.0","3.8974228","0","37.78729","0","0.0","0","1340932032329","2.0","0","0","0","16.0","-122.40107","58","46","0"
"823.03937","4","91.0","3.8276505","0","37.78732","0","0.0","0","1340932033315","2.0","0","0","0","17.0","-122.40103","58","46","0"
"827.6966","4","91.0","3.8882275","0","37.787354","0","0.0","0","1340932034302","2.0","0","0","0","17.0","-122.40099","58","46","0"
"831.035","4","91.0","3.825108","0","37.787376","0","0.0","0","1340932035212","2.0","0","0","0","17.0","-122.40097","58","46","0"
"834.0037","4","90.0","3.4532197","0","37.787395","0","0.0","0","1340932036211","2.0","0","0","0","17.0","-122.40095","58","46","0"
"837.2826","4","90.0","2.9253485","0","37.787422","0","0.0","0","1340932037212","2.0","0","0","0","17.0","-122.40093","58","46","0"
"839.755","4","89.0","2.4705257","0","37.78744","0","0.0","0","1340932038213","2.0","0","0","0","17.0","-122.40092","58","44","0"
"841.30743","4","88.0","2.118688","0","37.787457","0","0.0","0","1340932039210","2.0","0","0","0","17.0","-122.40092","58","44","0"
"842.3659","4","88.0","1.8443114","0","37.78746","0","0.0","0","1340932040211","2.0","0","0","0","17.0","-122.40091","48","44","0"
"842.3659","4","88.0","1.8443114","0","37.78746","0","0.0","0","1340932041216","2.0","0","0","0","17.0","-122.40091","48","44","0"
"843.0977","4","88.0","1.6031679","0","37.787464","0","0.0","0","1340932042194","2.0","0","0","0","17.0","-122.4009","48","42","0"
"844.8771","4","89.0","1.3447003","0","37.78748","0","0.0","0","1340932043182","2.0","0","0","0","17.0","-122.40089","48","42","0"
"846.1571","4","90.0","1.1869274","0","37.787495","0","0.0","0","1340932044175","2.0","0","0","0","17.0","-122.40087","40","42","0"
"848.37036","4","90.0","1.2494694","0","37.787506","0","0.0","0","1340932045160","2.0","0","0","0","17.0","-122.400856","40","42","0"
"850.4636","4","91.0","1.4666635","0","37.78752","0","0.0","0","1340932046147","2.0","0","0","0","17.0","-122.40084","33","42","0"
"852.3218","4","91.0","1.677201","0","37.787533","0","0.0","0","1340932047134","2.0","0","0","0","17.0","-122.400826","33","42","0"
"853.66656","4","92.0","1.7351941","0","37.787544","0","0.0","0","1340932048121","2.0","0","0","0","17.0","-122.40082","27","40","0"
"854.9903","4","92.0","1.6431023","0","37.787556","0","0.0","0","1340932049108","2.0","0","0","0","17.0","-122.40082","27","40","0"
"856.39966","4","92.0","1.5398803","0","37.787567","0","0.0","0","1340932050095","2.0","0","0","0","17.0","-122.4008","27","38","0"
"858.37396","4","91.0","1.5652204","0","37.787582","0","0.0","0","1340932051082","2.0","0","0","0","17.0","-122.400795","27","38","0"
"859.69055","4","91.0","1.6608813","0","37.78759","0","0.0","0","1340932052070","2.0","0","0","0","17.0","-122.40078","27","36","0"
"861.0223","4","90.0","1.6065816","0","37.787594","0","0.0","0","1340932053057","2.0","0","0","0","18.0","-122.400764","27","36","0"
"861.79047","4","89.0","1.3364193","0","37.787594","0","0.0","0","1340932054043","2.0","0","0","0","18.0","-122.40076","27","36","0"
"863.00464","4","88.0","0.9621613","0","37.78759","0","0.0","0","1340932055026","2.0","0","0","0","18.0","-122.40074","27","36","0"
"863.8636","4","88.0","0.6578027","0","37.78759","0","0.0","0","1340932056012","2.0","0","0","0","18.0","-122.400734","16","36","0"
"864.5209","4","88.0","0.5421869","0","37.78759","0","0.0","0","1340932057000","2.0","0","0","0","18.0","-122.40073","23","36","0"
"865.6879","4","88.0","0.6313653","0","37.787598","0","0.0","0","1340932057986","2.0","0","0","0","18.0","-122.40072","23","36","0"
"866.6579","4","88.0","0.8377403","0","37.787605","0","0.0","0","1340932058973","2.0","0","0","0","18.0","-122.4007","31","36","0"
